date,food name,Ingredients,Nutrition,nutrition value
2021-07-07,Nasi Lemak (Malaysia),"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","64 %,37 %,17 %,41 %,99 %,58 %,41 %,34 %,37 %,27 %,16 %,11 %,35 %,31 %,25 %,34 %,13 %"
2021-07-07,Malaysian Chicken Curry,"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","72 %,9 %,19 %,65 %,115 %,34 %,69 %,114 %,46 %,243 %,22 %,12 %,47 %,49 %,31 %,16 %,25 %"
2021-07-07,Pandan Kaya,"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,","4 %,4 %,1 %,10 %,25 %,14 %,1 %,4 %,1 %,2 %,1 %,3 %,2 %,2 %,1 %"
2021-07-07,Sambal Belacan,"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","3 %,2 %,4 %,1 %,1 %,12 %,8 %,20 %,155 %,4 %,1 %,4 %,6 %,6 %,1 %,6 %"
2021-07-07,Screw Pine Cake,"protein:,,,carbohydrates:,,,dietary fiber:,,,soluble fiber:,,,insoluble fiber:,,,sugars:,,,other carbs:,,,fat:,,,saturated fat:,,,mono fat:,,,poly fat:,,,trans fatty acid:,,,cholesterol:,,,water:,,,ash:,,,vitamin a iu:,,,vitamin a re:,,,vitamin a carotenoid:,,,vitamin a retinol:,,,vitamin a carotene:,,,vitamin b1 thiamin:,,,vitamin b2 riboflavin:,,,vitamin b3 niacin:,,,niacin equivalents:,,,vitamin b6:,,,vitamin b12:,,,vitamin c:,,,vitamin e alpha equivalents:,,,vitamin e iu:,,,vitamin e mg:,,,folate:,,,vitamin k:,,,pantothenic acid:,,,boron:,,,calcium:,,,chromium:,,,copper:,,,fluoride:,,,iron:,,,magnesium:,,,manganese:,,,phosphorus:,,,potassium:,,,selenium:,,,sodium:,,,zinc:,,,40 butyric:,,,60 caprioc:,,,80 caprylic:,,,100 capric:,,,120 lauric:,,,140 myristic:,,,160 palmitic:,,,180 stearic:,,,161 palmitol:,,,181 oleic:,,,201 eicosen:,,,221 erucic:,,,182 linoleic:,,,183 linolenic:,,,184 stearidon:,,,204 arachidon:,,,205 epa:,,,225 dpa:,,,226 dha:,,,omega 3 fatty acid:,,,omega 6 fatty acid:,,,alcohol:,,,caffeine:,,,pyramid fat:,,,exchange other carbs:,,,energy:,,,thiamin:,,,riboflavin:,,,biotin:,,,alanine:,,,arginine:,,,cystine:,,,glycine:,,,histidine:,,,isoleucine:,,,leucine:,,,lysine:,,,methionine:,,,phenylalanine:,,,proline:,,,serine:,,,threonine:,,,tryptophan:,,,tyrosine:,,,valine:,,,pyramid bread:,,,exchange starch:,,,aspartic acid:,,,glutamic acid:,,,vitamin d iu:,,,vitamin d mcg:,,,exchange fat:,,,exchange very lean meat:,,,added sugar:,,,monosaccharides:,,,disaccharides:,,,phytosterols:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,soluble fiber:,,,insoluble fiber:,,,sugars:,,,other carbs:,,,fat:,,,saturated fat:,,,mono fat:,,,poly fat:,,,trans fatty acid:,,,cholesterol:,,,water:,,,ash:,,,vitamin a iu:,,,vitamin a re:,,,vitamin a carotenoid:,,,vitamin a retinol:,,,vitamin a carotene:,,,vitamin b1 thiamin:,,,vitamin b2 riboflavin:,,,vitamin b3 niacin:,,,niacin equivalents:,,,vitamin b6:,,,vitamin b12:,,,vitamin c:,,,vitamin e alpha equivalents:,,,vitamin e iu:,,,vitamin e mg:,,,folate:,,,vitamin k:,,,pantothenic acid:,,,boron:,,,calcium:,,,chromium:,,,copper:,,,fluoride:,,,iron:,,,magnesium:,,,manganese:,,,phosphorus:,,,potassium:,,,selenium:,,,sodium:,,,zinc:,,,40 butyric:,,,60 caprioc:,,,80 caprylic:,,,100 capric:,,,120 lauric:,,,140 myristic:,,,160 palmitic:,,,180 stearic:,,,161 palmitol:,,,181 oleic:,,,201 eicosen:,,,221 erucic:,,,182 linoleic:,,,183 linolenic:,,,184 stearidon:,,,204 arachidon:,,,205 epa:,,,225 dpa:,,,226 dha:,,,omega 3 fatty acid:,,,omega 6 fatty acid:,,,alcohol:,,,caffeine:,,,pyramid fat:,,,exchange other carbs:,,,energy:,,,thiamin:,,,riboflavin:,,,biotin:,,,alanine:,,,arginine:,,,cystine:,,,glycine:,,,histidine:,,,isoleucine:,,,leucine:,,,lysine:,,,methionine:,,,phenylalanine:,,,proline:,,,serine:,,,threonine:,,,tryptophan:,,,tyrosine:,,,valine:,,,pyramid bread:,,,exchange starch:,,,aspartic acid:,,,glutamic acid:,,,vitamin d iu:,,,vitamin d mcg:,,,exchange fat:,,,exchange very lean meat:,,,added sugar:,,,monosaccharides:,,,disaccharides:,,,phytosterols:,,","2 %,5 %,1 %,31 %,70 %,14 %,9 %,3 %,1 %,3 %,3 %,2 %,1 %,1 %,3 %,5 %,3 %,10 %,3 %,2 %,3 %,7 %,1 %,2 %,2 %,3 %"
2021-07-07,Malaysian Quinoa (Vegetarian),"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","62 %,12 %,21 %,14 %,14 %,2 %,64 %,18 %,1 %,34 %,8 %,35 %,39 %,9 %,13 %,15 %"
2021-07-07,Devil Curry,"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","91 %,15 %,27 %,17 %,9 %,33 %,13 %,235 %,101 %,75 %,16 %,9 %,23 %,41 %,41 %,5 %,29 %"
2021-07-07,Chicken Curry V,"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","134 %,3 %,5 %,31 %,41 %,59 %,3 %,251 %,51 %,3 %,3 %,6 %,18 %,26 %,15 %,18 %,11 %"
2021-07-07,Malaysian Red Curry Thighs,"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","42 %,2 %,8 %,43 %,66 %,24 %,7 %,71 %,20 %,7 %,6 %,5 %,22 %,19 %,10 %,14 %,8 %"
2021-07-07,Fried Rice with Marmite®,"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","84 %,27 %,8 %,25 %,19 %,85 %,45 %,237 %,64 %,35 %,73 %,13 %,33 %,32 %,19 %,62 %,57 %"
2021-07-07,Azalina's Mint Chicken Curry,"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","58 %,9 %,39 %,59 %,124 %,20 %,21 %,101 %,40 %,18 %,10 %,15 %,48 %,41 %,24 %,25 %,13 %"
2021-07-07,Vegetarian Carrot Cake,"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","13 %,16 %,15 %,30 %,14 %,1 %,56 %,30 %,9 %,4 %,13 %,12 %,11 %,16 %,7 %,9 %,28 %"
2021-07-07,Sambal Sauce,"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,","1 %,2 %,2 %,3 %,1 %,3 %,2 %,6 %,10 %,2 %,1 %,2 %,2 %,2 %,35 %"
2021-07-07,Malaysian Lady Fingers (Okra),"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","14 %,3 %,8 %,6 %,3 %,13 %,14 %,16 %,26 %,148 %,10 %,5 %,8 %,14 %,9 %,8 %,13 %"
2021-07-07,Chicken with Black Beans,"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","58 %,4 %,9 %,10 %,6 %,22 %,58 %,147 %,54 %,145 %,9 %,5 %,10 %,17 %,15 %,13 %,15 %"
2021-07-07,Penang Pork Satay,"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","21 %,3 %,4 %,14 %,16 %,12 %,16 %,30 %,17 %,4 %,2 %,3 %,7 %,7 %,8 %,36 %,25 %"
2021-07-07,Chicken Curry Puffs,"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","29 %,11 %,10 %,39 %,40 %,7 %,1 %,76 %,26 %,30 %,15 %,3 %,16 %,15 %,12 %,17 %,29 %"
2021-07-07,Malaysian Nasi Lemak,"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","39 %,19 %,14 %,49 %,70 %,43 %,8 %,56 %,22 %,7 %,39 %,7 %,29 %,31 %,13 %,9 %,40 %"
2021-07-07,Mutton Varuval (Malaysian Indian-Style Goat Curry),"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","53 %,2 %,9 %,12 %,23 %,24 %,16 %,33 %,6 %,10 %,4 %,6 %,27 %,6 %,15 %,38 %,11 %"
2021-07-07,Satay Sauce,"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,","7 %,1 %,4 %,16 %,27 %,1 %,17 %,5 %,1 %,3 %,1 %,5 %,10 %,4 %,5 %"
2021-07-07,Pumpkin Kaya,"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,","1 %,1 %,1 %,3 %,9 %,18 %,2 %,2 %,1 %,1 %,1 %,1 %,2 %"
2021-07-07,Spicy Tomato Chicken (Ayam Masak Merah),"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","67 %,5 %,13 %,46 %,34 %,31 %,34 %,109 %,39 %,103 %,8 %,6 %,17 %,17 %,17 %,7 %,19 %"
2021-07-07,Durian Puree Cheesecake,"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","18 %,13 %,3 %,45 %,74 %,37 %,21 %,19 %,6 %,4 %,6 %,16 %,8 %,8 %,8 %,14 %,11 %"
2021-07-07,Malaysian Mango Chicken Curry,"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","58 %,14 %,20 %,14 %,8 %,22 %,58 %,155 %,71 %,260 %,15 %,6 %,11 %,23 %,22 %,28 %,24 %"
2021-07-07,Malaysian Barbecue Chicken Wings,"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","115 %,2 %,6 %,83 %,71 %,76 %,13 %,224 %,76 %,7 %,7 %,10 %,26 %,30 %,19 %,121 %,17 %"
2021-07-07,Sherry Chicken Curry,"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","67 %,11 %,20 %,59 %,80 %,20 %,1 %,137 %,36 %,7 %,12 %,7 %,28 %,40 %,18 %,33 %,9 %"
2021-07-07,Nuoc Cham (Vietnamese Spicy Dipping Sauce),"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,","2 %,3 %,2 %,5 %,5 %,12 %,70 %,3 %,1 %,2 %,6 %,3 %,18 %"
2021-07-07,Lemon Grass and Chicken Summer Rolls,"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,","25 %,2 %,3 %,11 %,7 %,10 %,17 %,30 %,10 %,6 %,4 %,2 %,4 %,9 %,4 %,12 %"
2021-07-07,Malaysian Beef Rendang,"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","45 %,8 %,30 %,84 %,187 %,21 %,14 %,62 %,39 %,9 %,10 %,8 %,42 %,36 %,25 %,3 %,16 %"
2021-07-07,Simple Malaysian Fried Chicken,"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,calories from fat:,,","170 %,1 %,5 %,148 %,116 %,114 %,13 %,360 %,105 %,15 %,8 %,7 %,28 %,36 %,26 %,17 %"
2021-07-07,Cao Lau (Vietnamese Noodle Bowl),"protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","protein:,,,carbohydrates:,,,dietary fiber:,,,sugars:,,,fat:,,,saturated fat:,,,cholesterol:,,,vitamin a iu:,,,niacin equivalents:,,,vitamin b6:,,,vitamin c:,,,folate:,,,calcium:,,,iron:,,,magnesium:,,,potassium:,,,sodium:,,,thiamin:,,,calories from fat:,,","48 %,25 %,11 %,12 %,9 %,16 %,17 %,85 %,37 %,20 %,11 %,7 %,33 %,13 %,13 %,15 %,66 %"
