,location,url,name,biz_id,address,category,star_rating
255,America,https://www.yelp.com/biz/harumi-sushi-and-sake-phoenix?osq=food,Harumi Sushi & Sake,harumi-sushi-and-sake-phoenix,114 W Adams St,"['Japanese', 'Sushi Bars', 'Seafood']",4.5
256,America,https://www.yelp.com/biz/hint-of-soul-phoenix?osq=food,Hint of Soul,hint-of-soul-phoenix,3801 S Central Ave,"['Caterers', 'Personal Chefs', 'Pop-Up Restaurants']",5.0
257,America,https://www.yelp.com/biz/lakeshore-resort-restaurant-lakeshore?osq=food,Lakeshore Resort Restaurant,lakeshore-resort-restaurant-lakeshore,61953 Huntington Lake Rd,"['Burgers', 'Sandwiches', 'American (New)']",4.0
258,America,https://www.yelp.com/biz/seasons-bistro-and-tavern-shaver-lake?osq=food,Seasons Bistro and Tavern,seasons-bistro-and-tavern-shaver-lake,41830 Tollhouse Rd,['American (Traditional)'],4.5
259,America,https://www.yelp.com/biz/shorthorn-bar-and-grill-shaver-lake?osq=food,Shorthorn Bar and Grill,shorthorn-bar-and-grill-shaver-lake,41790 Dorabella Rd,"['Bars', 'Pool Halls', 'American (Traditional)']",4.0
260,America,https://www.yelp.com/biz/shaver-lake-pub-n-grub-shaver-lake?osq=food,Shaver Lake Pub N Grub,shaver-lake-pub-n-grub-shaver-lake,41782 Dorabella Rd,"['Pubs', 'American (Traditional)']",4.0
261,America,https://www.yelp.com/biz/lakeshore-resort-saloon-lakeshore?osq=food,Lakeshore Resort Saloon,lakeshore-resort-saloon-lakeshore,61953 Huntington Lake Rd,"['Sports Bars', 'Dive Bars', 'American (Traditional)']",4.0
262,America,https://www.yelp.com/biz/epic-cafe-june-lake?osq=food,Epic Cafe,epic-cafe-june-lake,2758 Boulder Dr,['Sandwiches'],5.0
263,America,https://www.yelp.com/biz/hungry-hut-shaver-lake?osq=food,Hungry Hut,hungry-hut-shaver-lake,42008 Tollhouse Rd,"['Burgers', 'Sandwiches']",3.5
264,America,https://www.yelp.com/biz/down-to-earth-bakery-and-deli-at-the-big-creek-general-store-big-creek?osq=food,Down To Earth Bakery And Deli At The Big Creek General Store,down-to-earth-bakery-and-deli-at-the-big-creek-general-store-big-creek,55083 Point Rd,['Bakeries'],5.0
265,America,https://www.yelp.com/biz/smokehouse-41-oakhurst?osq=food,Smokehouse 41,smokehouse-41-oakhurst,40713 Hwy 41,"['Barbeque', 'Smokehouse', 'Sandwiches']",4.5
266,America,https://www.yelp.com/biz/south-gate-brewing-company-oakhurst-4?osq=food,South Gate Brewing Company,south-gate-brewing-company-oakhurst-4,40233 Enterprise Dr,"['American (Traditional)', 'Sandwiches', 'Brewpubs']",4.0
267,America,https://www.yelp.com/biz/denver-biscuit-co-denver-17?osq=food,Denver Biscuit Co.,denver-biscuit-co-denver-17,3237 E Colfax Ave,"['Sandwiches', 'Breakfast & Brunch']",4.5
268,America,https://www.yelp.com/biz/lucky-noodles-denver?osq=food,Lucky Noodles,lucky-noodles-denver,1201 E Colfax Ave,['Thai'],4.5
269,America,https://www.yelp.com/biz/work-and-class-denver?osq=food,Work & Class,work-and-class-denver,2500 Larimer St,"['American (New)', 'Latin American', 'Cocktail Bars']",4.5
270,America,https://www.yelp.com/biz/mister-oso-denver?osq=food,Mister Oso,mister-oso-denver,3163 Larimer St,"['Tacos', 'Cocktail Bars', 'Latin American']",4.5
271,America,https://www.yelp.com/biz/little-beast-street-food-denver?osq=food,Little Beast Street Food,little-beast-street-food-denver,2730 E Colfax Ave,"['Korean', 'Chicken Wings', 'Sandwiches']",5.0
272,America,https://www.yelp.com/biz/snooze-an-a-m-eatery-denver-12?osq=food,"Snooze, an A.M. Eatery",snooze-an-a-m-eatery-denver-12,2262 Larimer St,"['Breakfast & Brunch', 'Sandwiches', 'American (Traditional)']",4.5
273,America,https://www.yelp.com/biz/steubens-uptown-denver?osq=food,Steuben’s Uptown,steubens-uptown-denver,523 E 17th Ave,"['Diners', 'Breakfast & Brunch', 'Cocktail Bars']",4.0
274,America,https://www.yelp.com/biz/mono-mono-kfc-denver?osq=food,Mono Mono KFC,mono-mono-kfc-denver,1550 Blake St,"['Korean', 'Burgers', 'Salad']",4.5
275,America,https://www.yelp.com/biz/birdcall-denver?osq=food,Birdcall,birdcall-denver,800 E 26th Ave,"['Chicken Shop', 'Sandwiches', 'Breakfast & Brunch']",4.5
276,America,https://www.yelp.com/biz/slaters-50-50-denver?osq=food,Slater’s 50/50,slaters-50-50-denver,3600 Blake St,"['Burgers', 'Beer Bar']",4.5
277,America,https://www.yelp.com/biz/howling-hot-chicken-bridgeport?osq=food,Howling Hot Chicken,howling-hot-chicken-bridgeport,4615 Main St,['Chicken Shop'],4.0
278,America,https://www.yelp.com/biz/pho-hong-thom-bridgeport?osq=food,Pho Hong Thom,pho-hong-thom-bridgeport,48 Wood Ave,['Vietnamese'],4.5
279,America,https://www.yelp.com/biz/trap-chicken-bridgeport-2?osq=food,Trap Chicken,trap-chicken-bridgeport-2,500 Park Ave,"['Seafood', 'American (Traditional)']",4.5
280,America,https://www.yelp.com/biz/black-rock-social-house-bridgeport?osq=food,Black Rock Social House,black-rock-social-house-bridgeport,2895 Fairfield Ave,"['Gluten-Free', 'Gastropubs', 'Comfort Food']",5.0
281,America,https://www.yelp.com/biz/eat-noodle-bridgeport?osq=food,Eat Noodle,eat-noodle-bridgeport,269 Fairfield Ave,"['Noodles', 'Cocktail Bars', 'Ramen']",4.5
282,America,https://www.yelp.com/biz/terra-brasilis-restaurant-bridgeport-bridgeport-2?osq=food,Terra Brasilis Restaurant - Bridgeport,terra-brasilis-restaurant-bridgeport-bridgeport-2,1282 North Ave,['Brazilian'],4.5
283,America,https://www.yelp.com/biz/el-coquito-bridgeport?osq=food,El Coquito,el-coquito-bridgeport,510 E Main St,"['Ice Cream & Frozen Yogurt', 'Latin American']",4.5
284,America,https://www.yelp.com/biz/madison-deli-bridgeport?osq=food,Madison Deli,madison-deli-bridgeport,1032 Madison Ave,['Delis'],5.0
285,America,https://www.yelp.com/biz/rum-and-tequilla-fusion-bridgeport?osq=food,Rum And Tequilla Fusion,rum-and-tequilla-fusion-bridgeport,211 State St,"['Caribbean', 'Bars', 'Mexican']",4.5
286,America,https://www.yelp.com/biz/rico-mac-taco-bridgeport?osq=food,Rico Mac Taco,rico-mac-taco-bridgeport,,"['Food Trucks', 'Tacos']",5.0
287,America,https://www.yelp.com/biz/world-famous-house-of-mac-miami-2?osq=food,World Famous House of Mac,world-famous-house-of-mac-miami-2,2055 NW 2nd Ave,"['Soul Food', 'American (New)', 'Chicken Wings']",4.5
288,America,https://www.yelp.com/biz/bacon-bitch-miami-beach?osq=food,Bacon Bitch,bacon-bitch-miami-beach,1001 Collins Ave,"['Sandwiches', 'American (New)', 'Breakfast & Brunch']",4.0
289,America,https://www.yelp.com/biz/al-amir-miami?osq=food,Al-Amir,al-amir-miami,6420 SW 40th St,['Lebanese'],5.0
290,America,https://www.yelp.com/biz/no-manches-que-rico-west-miami-2?osq=food,No manches que rico,no-manches-que-rico-west-miami-2,6212 SW 8th St,['Tacos'],4.0
291,America,https://www.yelp.com/biz/tacos-and-tattoos-miami-3?osq=food,Tacos & Tattoos,tacos-and-tattoos-miami-3,7360 SW 41st St,['Mexican'],4.0
292,America,https://www.yelp.com/biz/taqueria-los-potrillos-miami-2?osq=food,Taqueria Los Potrillos,taqueria-los-potrillos-miami-2,3937 NW 7th St,['Mexican'],4.5
293,America,https://www.yelp.com/biz/whisk-gourmet-food-and-catering-miami-2?osq=food,WHISK Gourmet Food & Catering,whisk-gourmet-food-and-catering-miami-2,7382 SW 56th Ave,['American (New)'],4.5
294,America,https://www.yelp.com/biz/kush-miami-2?osq=food,Kush,kush-miami-2,2003 N Miami Ave,"['Burgers', 'American (New)', 'Beer Bar']",4.5
295,America,https://www.yelp.com/biz/xochimex-cantina-grill-miami-2?osq=food,Xochimex Cantina Grill,xochimex-cantina-grill-miami-2,5761 NW 7th St,"['Tex-Mex', 'Mexican']",4.0
296,America,https://www.yelp.com/biz/mkt-kitchen-miami?osq=food,MKT Kitchen,mkt-kitchen-miami,1831 Ponce De Leon Blvd,"['Breakfast & Brunch', 'American (Traditional)', 'Sandwiches']",5.0
297,America,https://www.yelp.com/biz/fork-boise?osq=food,Fork,fork-boise,199 N 8th St,"['American (New)', 'Breakfast & Brunch', 'Burgers']",4.0
298,America,https://www.yelp.com/biz/louisianas-soul-bayou-boise?osq=food,Louisiana’s Soul Bayou,louisianas-soul-bayou-boise,7609 W Overland Rd,['Cajun/Creole'],5.0
299,America,https://www.yelp.com/biz/trillium-boise-2?osq=food,Trillium,trillium-boise-2,,['American (New)'],4.5
300,America,https://www.yelp.com/biz/tangos-subs-and-empanadas-boise-3?osq=food,Tango’s Subs and Empanadas,tangos-subs-and-empanadas-boise-3,701 N Orchard St,"['Argentine', 'Empanadas']",4.5
301,America,https://www.yelp.com/biz/bittercreek-alehouse-boise-2?osq=food,Bittercreek Alehouse,bittercreek-alehouse-boise-2,246 N 8th St,"['Bars', 'Gastropubs', 'Sandwiches']",4.5
302,America,https://www.yelp.com/biz/boise-pie-co-boise?osq=food,Boise Pie Co,boise-pie-co-boise,1216 N Orchard St,"['Desserts', 'Sandwiches']",4.5
303,America,https://www.yelp.com/biz/lemon-tree-boise-4?osq=food,Lemon Tree,lemon-tree-boise-4,224 N 10th St,['Sandwiches'],4.5
304,America,https://www.yelp.com/biz/tupelo-honey-boise?osq=food,Tupelo Honey,tupelo-honey-boise,150 N 8th St,"['Southern', 'American (New)', 'Breakfast & Brunch']",4.0
305,America,https://www.yelp.com/biz/the-basque-market-boise?osq=food,The Basque Market,the-basque-market-boise,608 W Grove St,"['Specialty Food', 'Tapas Bars', 'Basque']",4.5
306,America,https://www.yelp.com/biz/the-ranch-scottish-highland-burgers-boise?osq=food,The Ranch Scottish Highland Burgers,the-ranch-scottish-highland-burgers-boise,6935 W Overland Rd,['Burgers'],4.5
307,America,https://www.yelp.com/biz/quesabirria-jalisco-restaurant-chicago-2?osq=food,Quesabirria Jalisco Restaurant,quesabirria-jalisco-restaurant-chicago-2,7200 West Addison,['Mexican'],5.0
308,America,https://www.yelp.com/biz/the-perch-chicago?osq=food,The Perch,the-perch-chicago,1932 W Division,"['Breweries', 'American (New)']",4.5
309,America,https://www.yelp.com/biz/takorea-cocina-chicago-2?osq=food,Takorea Cocina,takorea-cocina-chicago-2,1022 N Western,"['Korean', 'Tacos']",4.5
310,America,https://www.yelp.com/biz/landbirds-chicago?osq=food,Landbirds,landbirds-chicago,2532 N California Ave,"['Chicken Wings', 'Asian Fusion']",4.5
311,America,https://www.yelp.com/biz/the-little-pickle-chicago?osq=food,The Little Pickle,the-little-pickle-chicago,3703 W Fullerton Ave,['Sandwiches'],5.0
312,America,https://www.yelp.com/biz/en-hakkore-2-0-chicago-15?osq=food,En Hakkore 2.0,en-hakkore-2-0-chicago-15,1467 N Milwaukee Ave,"['Asian Fusion', 'Poke', 'Sushi Bars']",4.5
313,America,https://www.yelp.com/biz/amaru-chicago?osq=food,Amaru,amaru-chicago,1904 W N Ave,"['Latin American', 'Caribbean', 'Cocktail Bars']",5.0
314,America,https://www.yelp.com/biz/lucys-chicago?osq=food,Lucy’s,lucys-chicago,1043 N California Ave,['American (Traditional)'],4.0
315,America,https://www.yelp.com/biz/phodega-chicago?osq=food,Phodega,phodega-chicago,1547 N Ashland Ave,"['Vietnamese', 'Hainan', 'Noodles']",4.5
316,America,https://www.yelp.com/biz/urbanbelly-chicago-26?osq=food,Urbanbelly,urbanbelly-chicago-26,1542 N Damen Ave,"['Asian Fusion', 'Ramen']",4.0
317,America,https://www.yelp.com/biz/katsu-sando-los-angeles?osq=food,Katsu Sando,katsu-sando-los-angeles,736 N Broadway,"['Sandwiches', 'Japanese Curry']",4.5
318,America,https://www.yelp.com/biz/dumpling-house-los-angeles-2?osq=food,Dumpling House,dumpling-house-los-angeles-2,3525 W 3rd St,"['Korean', 'Dim Sum', 'Noodles']",4.0
319,America,https://www.yelp.com/biz/fat-sals-deli-hollywood-los-angeles?osq=food,Fat Sal’s Deli - Hollywood,fat-sals-deli-hollywood-los-angeles,1300 N Highland Ave,"['Sandwiches', 'Burgers']",4.0
320,America,https://www.yelp.com/biz/guss-world-famous-fried-chicken-los-angeles?osq=food,Gus’s World Famous Fried Chicken,guss-world-famous-fried-chicken-los-angeles,1262 Crenshaw Blvd,"['Southern', 'Chicken Shop', 'Comfort Food']",4.0
321,America,https://www.yelp.com/biz/super-rich-echo-park?osq=food,Super Rich,super-rich-echo-park,1814 W Sunset Blvd,['Japanese'],4.5
322,America,https://www.yelp.com/biz/crispy-school-los-angeles?osq=food,Crispy School,crispy-school-los-angeles,526 S Occidental Blvd,"['Burgers', 'American (New)']",5.0
323,America,https://www.yelp.com/biz/bootleg-pizza-los-angeles-4?osq=food,Bootleg Pizza,bootleg-pizza-los-angeles-4,5504 W Pico Blvd,['Pizza'],4.5
324,America,https://www.yelp.com/biz/lowkey-burrito-los-angeles-2?osq=food,Lowkey Burrito,lowkey-burrito-los-angeles-2,2748 W 8th St,"['Mexican', 'Food Stands']",4.5
325,America,https://www.yelp.com/biz/eggslut-los-angeles-10?osq=food,Eggslut,eggslut-los-angeles-10,8500 Beverly Blvd,"['Breakfast & Brunch', 'Sandwiches']",3.5
326,America,https://www.yelp.com/biz/larchmont-village-wine-spirits-and-cheese-los-angeles?osq=food,Larchmont Village Wine Spirits & Cheese,larchmont-village-wine-spirits-and-cheese-los-angeles,223 N Larchmont Blvd,"['Beer, Wine & Spirits', 'Sandwiches', 'Cheese Shops']",4.5
327,America,https://www.yelp.com/biz/ekiben-baltimore-3?osq=food,Ekiben,ekiben-baltimore-3,1622 Eastern Ave,"['Asian Fusion', 'Sandwiches']",4.5
328,America,https://www.yelp.com/biz/charming-elephant-baltimore?osq=food,Charming Elephant,charming-elephant-baltimore,2324 Boston St,['Laotian'],4.5
329,America,https://www.yelp.com/biz/cocina-luchadoras-baltimore?osq=food,Cocina Luchadoras,cocina-luchadoras-baltimore,253 S Broadway St,['Mexican'],4.5
330,America,https://www.yelp.com/biz/blk-swan-baltimore?osq=food,BLK SWAN,blk-swan-baltimore,1302 Fleet St,"['American (New)', 'Cocktail Bars']",4.5
331,America,https://www.yelp.com/biz/mount-vernon-marketplace-baltimore-2?osq=food,Mount Vernon Marketplace,mount-vernon-marketplace-baltimore-2,520 Park Ave,['Food Court'],4.5
332,America,https://www.yelp.com/biz/nihao-baltimore-2?osq=food,NiHao,nihao-baltimore-2,2322 Boston St,['Chinese'],4.5
333,America,https://www.yelp.com/biz/blue-moon-cafe-baltimore?osq=food,Blue Moon Cafe,blue-moon-cafe-baltimore,1621 Aliceanna St,"['Breakfast & Brunch', 'American (Traditional)']",4.0
334,America,https://www.yelp.com/biz/the-local-fry-baltimore-6?osq=food,The Local Fry,the-local-fry-baltimore-6,711 W 40th St,"['American (Traditional)', 'Chicken Wings', 'Korean']",4.5
335,America,https://www.yelp.com/biz/clark-burger-baltimore-3?osq=food,Clark Burger,clark-burger-baltimore-3,415 S Central Ave,"['Burgers', 'Poutineries']",4.5
336,America,https://www.yelp.com/biz/halo-hawaiian-bbq-and-poke-bar-arbutus?osq=food,Halo Hawaiian BBQ & Poke Bar,halo-hawaiian-bbq-and-poke-bar-arbutus,5201 E Dr,"['Barbeque', 'Hawaiian', 'Poke']",5.0
337,America,https://www.yelp.com/biz/taqueria-el-rey-detroit?osq=food,Taqueria El Rey,taqueria-el-rey-detroit,4730 W Vernor Hwy,"['Mexican', 'Beer Bar', 'Seafood']",4.5
338,America,https://www.yelp.com/biz/condado-tacos-detroit-2?osq=food,Condado Tacos,condado-tacos-detroit-2,634 Selden St,"['Bars', 'Tacos']",4.0
339,America,https://www.yelp.com/biz/ima-detroit-2?osq=food,ima,ima-detroit-2,4870 Cass Ave,"['Ramen', 'Noodles', 'Soup']",4.5
340,America,https://www.yelp.com/biz/selden-standard-detroit?osq=food,Selden Standard,selden-standard-detroit,3921 2nd Ave,"['American (New)', 'Breakfast & Brunch', 'Sandwiches']",4.5
341,America,https://www.yelp.com/biz/babo-detroit?osq=food,Babo,babo-detroit,15 E Kirby St,"['American (New)', 'Breakfast & Brunch']",4.5
342,America,https://www.yelp.com/biz/detroit-shipping-company-detroit-2?osq=food,Detroit Shipping Company,detroit-shipping-company-detroit-2,474 Peterboro St,"['Beer Gardens', 'Food Court']",4.0
343,America,https://www.yelp.com/biz/baobab-fare-detroit?osq=food,Baobab Fare,baobab-fare-detroit,6568 Woodward Ave,"['Coffee & Tea', 'African', 'Juice Bars & Smoothies']",5.0
344,America,https://www.yelp.com/biz/frita-batidos-detroit?osq=food,Frita Batidos,frita-batidos-detroit,66 W Columbia St,"['Burgers', 'Cuban']",4.5
345,America,https://www.yelp.com/biz/dime-store-detroit-4?osq=food,Dime Store,dime-store-detroit-4,719 Griswold St,"['Breakfast & Brunch', 'American (New)', 'Diners']",4.5
346,America,https://www.yelp.com/biz/ima-detroit?osq=food,ima,ima-detroit,2015 Michigan Ave,"['Noodles', 'Soup']",4.5
347,America,https://www.yelp.com/biz/just-us-e-a-t-ery-saint-paul?osq=food,Just/​​Us ​E​a​​t​ery​,just-us-e-a-t-ery-saint-paul,275 4th St E,"['Asian Fusion', 'Thai']",4.5
348,America,https://www.yelp.com/biz/handsome-hog-st-paul?osq=food,Handsome Hog,handsome-hog-st-paul,173 Western Ave N,"['Southern', 'Waffles', 'Cocktail Bars']",4.0
349,America,https://www.yelp.com/biz/magic-noodle-saint-paul-4?osq=food,Magic Noodle,magic-noodle-saint-paul-4,1337 University Ave W,"['Chinese', 'Noodles']",4.0
350,America,https://www.yelp.com/biz/arirang-korea-restaurant-saint-paul?osq=food,Arirang Korea Restaurant,arirang-korea-restaurant-saint-paul,828 E 7th St,['Korean'],4.0
351,America,https://www.yelp.com/biz/revival-st-paul-saint-paul?osq=food,Revival - St. Paul,revival-st-paul-saint-paul,525 Selby Ave,"['Southern', 'Desserts', 'Burgers']",4.0
352,America,https://www.yelp.com/biz/degidios-restaurant-and-bar-saint-paul?osq=food,DeGidio’s Restaurant & Bar,degidios-restaurant-and-bar-saint-paul,425 7th St W,['Italian'],4.5
353,America,https://www.yelp.com/biz/nashville-coop-saint-paul?osq=food,Nashville Coop,nashville-coop-saint-paul,300 Snelling Ave S,"['Chicken Shop', 'Burgers']",4.0
354,America,https://www.yelp.com/biz/red-cow-saint-paul-saint-paul?osq=food,Red Cow - Saint Paul,red-cow-saint-paul-saint-paul,393 Selby Ave,"['Burgers', 'Wine Bars', 'American (New)']",4.5
355,America,https://www.yelp.com/biz/tongue-in-cheek-saint-paul?osq=food,Tongue In Cheek,tongue-in-cheek-saint-paul,989 Payne Ave,['American (New)'],4.5
356,America,https://www.yelp.com/biz/the-buttered-tin-saint-paul?osq=food,The Buttered Tin,the-buttered-tin-saint-paul,237 7th St E,"['Bakeries', 'Breakfast & Brunch', 'Cafes']",4.0
357,America,https://www.yelp.com/biz/the-yard-newark-newark?osq=food,The Yard - Newark,the-yard-newark-newark,55 Park Pl,"['American (Traditional)', 'Burgers', 'Sandwiches']",5.0
358,America,https://www.yelp.com/biz/go-go-curry-newark-newark?osq=food,Go Go Curry Newark,go-go-curry-newark-newark,1 William Street,"['Japanese Curry', 'Comfort Food']",5.0
359,America,https://www.yelp.com/biz/casa-d-paco-newark?osq=food,Casa d’Paco,casa-d-paco-newark,73 Warwick St,"['Spanish', 'Tapas Bars', 'Wine Bars']",4.5
360,America,https://www.yelp.com/biz/mercato-tomato-pie-newark?osq=food,Mercato Tomato Pie,mercato-tomato-pie-newark,212 Market St,"['Pizza', 'Italian']",4.0
361,America,https://www.yelp.com/biz/tops-diner-east-newark?osq=food,Tops Diner,tops-diner-east-newark,500 Passaic Ave,"['Diners', 'Desserts', 'Breakfast & Brunch']",4.5
362,America,https://www.yelp.com/biz/darios-restaurant-newark?osq=food,Dario’s Restaurant,darios-restaurant-newark,20 Academy St,['Mexican'],4.5
363,America,https://www.yelp.com/biz/sabor-unido-newark?osq=food,Sabor Unido,sabor-unido-newark,77 Jefferson St,"['Portuguese', 'Brazilian']",4.5
364,America,https://www.yelp.com/biz/la-cocina-newark-3?osq=food,La Cocina,la-cocina-newark-3,61 New St,['Latin American'],4.5
365,America,https://www.yelp.com/biz/kebab-house-newark?osq=food,Kebab House,kebab-house-newark,260 Washington St,"['Halal', 'Kebab']",4.5
366,America,https://www.yelp.com/biz/hobbys-delicatessen-and-restaurant-newark?osq=food,Hobby’s Delicatessen & Restaurant,hobbys-delicatessen-and-restaurant-newark,32 Branford Pl,['Delis'],4.5
367,America,https://www.yelp.com/biz/time-out-market-new-york-brooklyn?osq=food,Time Out Market New York,time-out-market-new-york-brooklyn,55 Water St,['Food Court'],3.5
368,America,https://www.yelp.com/biz/clinton-st-baking-company-brooklyn?osq=food,Clinton St. Baking Company,clinton-st-baking-company-brooklyn,55 Water St,"['Breakfast & Brunch', 'Food Stands']",3.5
369,America,https://www.yelp.com/biz/landhaus-new-york-3?osq=food,Landhaus,landhaus-new-york-3,3-99 New Dock St,['Sandwiches'],4.0
370,America,https://www.yelp.com/biz/b-and-b-restaurant-corporation-new-york?osq=food,B&B Restaurant Corporation,b-and-b-restaurant-corporation-new-york,165 West 26th St,"['African', 'Caribbean']",4.5
371,America,https://www.yelp.com/biz/roys-fish-market-new-york?osq=food,Roy’s Fish Market,roys-fish-market-new-york,1138 1st Ave,"['Seafood Markets', 'Sushi Bars']",4.5
372,America,https://www.yelp.com/biz/red-bowl-new-york?osq=food,Red Bowl,red-bowl-new-york,158 Hester St,"['Dim Sum', 'Specialty Food']",4.5
373,America,https://www.yelp.com/biz/smorgasburg-prospect-park-breeze-hill-2?osq=food,Smorgasburg - Prospect Park,smorgasburg-prospect-park-breeze-hill-2,Prospect Park,['Street Vendors'],4.5
374,America,https://www.yelp.com/biz/duckedup-new-york?osq=food,Duckedup,duckedup-new-york,139 Ludlow St,['Dim Sum'],4.5
375,America,https://www.yelp.com/biz/williamsburg-bagel-brooklyn?osq=food,Williamsburg Bagel,williamsburg-bagel-brooklyn,343 Roebling St,"['Cafes', 'Breakfast & Brunch', 'Bagels']",4.0
376,America,https://www.yelp.com/biz/we-rub-you-brooklyn?osq=food,We Rub You,we-rub-you-brooklyn,141 Flushing Ave Bldg 77,"['Barbeque', 'Korean']",5.0
377,America,https://www.yelp.com/biz/budd-dairy-food-hall-columbus?osq=food,Budd Dairy Food Hall,budd-dairy-food-hall-columbus,1086 N 4th St,['Food Court'],4.5
378,America,https://www.yelp.com/biz/hanks-texas-bbq-columbus?osq=food,Hank’s Texas BBQ,hanks-texas-bbq-columbus,2941 N High St,"['Barbeque', 'Salad', 'Sandwiches']",5.0
379,America,https://www.yelp.com/biz/boni-filipino-street-food-columbus?osq=food,Boni: Filipino Street Food,boni-filipino-street-food-columbus,1086 N Fourth St,['Filipino'],5.0
380,America,https://www.yelp.com/biz/warios-beef-and-pork-columbus?osq=food,Warios Beef and Pork,warios-beef-and-pork-columbus,111 W Nationwide Blvd,"['Cheesesteaks', 'Sandwiches']",5.0
381,America,https://www.yelp.com/biz/the-jerk-joint-columbus?osq=food,The Jerk Joint,the-jerk-joint-columbus,1205 N High St,['Caribbean'],5.0
382,America,https://www.yelp.com/biz/los-agavez-taqueria-columbus?osq=food,Los Agavez Taqueria,los-agavez-taqueria-columbus,,"['Mexican', 'Food Trucks']",5.0
383,America,https://www.yelp.com/biz/hot-chicken-takeover-columbus?osq=food,Hot Chicken Takeover,hot-chicken-takeover-columbus,59 Spruce St,['Chicken Shop'],4.5
384,America,https://www.yelp.com/biz/ajs-birria-tacos-columbus?osq=food,AJ’s Birria Tacos,ajs-birria-tacos-columbus,3689 W Broad St,"['Food Trucks', 'Tacos']",5.0
385,America,https://www.yelp.com/biz/ninja-grill-columbus?osq=food,Ninja Grill,ninja-grill-columbus,9 East Lane Ave,['Japanese'],4.5
386,America,https://www.yelp.com/biz/tiger-lily-columbus?osq=food,Tiger + Lily,tiger-lily-columbus,19 E Gay St,"['Asian Fusion', 'Japanese', 'Chinese']",4.0
387,America,https://www.yelp.com/biz/screen-door-eastside-portland?osq=food,Screen Door - Eastside,screen-door-eastside-portland,2337 E Burnside St,"['Southern', 'Cajun/Creole', 'Breakfast & Brunch']",4.5
388,America,https://www.yelp.com/biz/pine-state-biscuits-portland-2?osq=food,Pine State Biscuits,pine-state-biscuits-portland-2,2204 NE Alberta St,"['Southern', 'Breakfast & Brunch', 'Sandwiches']",4.5
389,America,https://www.yelp.com/biz/nongs-khao-man-gai-portland-2?osq=food,Nong’s Khao Man Gai,nongs-khao-man-gai-portland-2,609 Se Ankeny St,"['Thai', 'Chicken Shop', 'Cocktail Bars']",4.5
390,America,https://www.yelp.com/biz/luc-lac-portland-7?osq=food,Luc Lac,luc-lac-portland-7,835 SW 2nd Ave,"['Vietnamese', 'Tapas/Small Plates', 'Cocktail Bars']",4.0
391,America,https://www.yelp.com/biz/the-bulgogi-dukuhbee-noodles-portland?osq=food,The Bulgogi DuKuhBee Noodles,the-bulgogi-dukuhbee-noodles-portland,4232 NE Sandy Blvd,['Korean'],4.5
392,America,https://www.yelp.com/biz/bao-bao-portland-2?osq=food,Bao Bao,bao-bao-portland-2,545 NE Couch St,"['Dim Sum', 'Comfort Food']",4.5
393,America,https://www.yelp.com/biz/stretch-the-noodle-portland-3?osq=food,Stretch the Noodle,stretch-the-noodle-portland-3,232 SW Washington St,"['Noodles', 'Chinese', 'Food Stands']",4.5
394,America,https://www.yelp.com/biz/pine-street-market-portland-3?osq=food,Pine Street Market,pine-street-market-portland-3,126 SW 2nd Ave,['Food Court'],4.5
395,America,https://www.yelp.com/biz/the-observatory-portland?osq=food,The Observatory,the-observatory-portland,8115 SE Stark St,"['American (New)', 'Lounges']",4.5
396,America,https://www.yelp.com/biz/obon-shokudo-portland?osq=food,Obon Shokudo,obon-shokudo-portland,722 SE 10th Ave,"['Japanese', 'Vegan', 'Comfort Food']",5.0
397,America,https://www.yelp.com/biz/huda-philadelphia?osq=food,Huda,huda-philadelphia,32 S 18th St,['Sandwiches'],5.0
398,America,https://www.yelp.com/biz/kusina-philly-philadelphia?osq=food,Kusina Philly,kusina-philly-philadelphia,4612 Woodland Ave,"['Filipino', 'Desserts']",5.0
399,America,https://www.yelp.com/biz/love-and-honey-fried-chicken-philadelphia-2?osq=food,Love & Honey Fried Chicken,love-and-honey-fried-chicken-philadelphia-2,1100 N Front St,"['Chicken Shop', 'Chicken Wings', 'Sandwiches']",4.5
400,America,https://www.yelp.com/biz/dalessandro-s-steaks-and-hoagies-philadelphia?osq=food,Dalessandro’s Steaks & Hoagies,dalessandro-s-steaks-and-hoagies-philadelphia,600 Wendover St,"['Sandwiches', 'Cheesesteaks']",4.5
401,America,https://www.yelp.com/biz/reading-terminal-market-philadelphia?osq=food,Reading Terminal Market,reading-terminal-market-philadelphia,51 N 12th St,"['Food Court', 'Public Markets']",4.5
402,America,https://www.yelp.com/biz/lukes-lobster-rittenhouse-philadelphia?osq=food,Luke’s Lobster Rittenhouse,lukes-lobster-rittenhouse-philadelphia,130 S 17th St,['Seafood'],4.5
403,America,https://www.yelp.com/biz/harpers-garden-philadelphia?osq=food,Harper’s Garden,harpers-garden-philadelphia,31 S 18th St,"['American (New)', 'Tapas/Small Plates', 'Cocktail Bars']",4.0
404,America,https://www.yelp.com/biz/barbuzzo-philadelphia?osq=food,Barbuzzo,barbuzzo-philadelphia,110 S 13th St,"['Mediterranean', 'Pizza', 'Italian']",4.5
405,America,https://www.yelp.com/biz/tina-s-tacos-philadelphia?osq=food,Tina’s tacos,tina-s-tacos-philadelphia,2327 E York St,"['Tacos', 'Bars']",3.0
